,Unnamed: 0,Transaction ID,Date,Time,Type,Name,Emoji,Category,Amount,Currency,Local amount,Local currency,Notes and #tags,Address,Receipt,Description,Category split,Money Out,Money In
8092,8092,,2020-08-22,,,,,Sales,30.8,GDP,30.8,GDP,,,,,,,
8093,8093,,2020-08-22,,,,,Sales,11.21,GDP,11.21,GDP,,,,,,,
8094,8094,,2020-08-22,,,,,Sales,14.64,GDP,14.64,GDP,,,,,,,
8095,8095,,2020-08-22,,,,,Sales,31.11,GDP,31.11,GDP,,,,,,,
8096,8096,,2020-08-22,,,,,Sales,36.82,GDP,36.82,GDP,,,,,,,
8097,8097,,2020-08-22,,,,,Sales,21.39,GDP,21.39,GDP,,,,,,,
8098,8098,,2020-08-22,,,,,Sales,8.89,GDP,8.89,GDP,,,,,,,
8099,8099,,2020-08-22,,,,,Sales,38.66,GDP,38.66,GDP,,,,,,,
8100,8100,,2020-08-22,,,,,Sales,41.41,GDP,41.41,GDP,,,,,,,
8101,8101,,2020-08-22,,,,,Sales,43.58,GDP,43.58,GDP,,,,,,,
8102,8102,,2020-08-22,,,,,Sales,32.25,GDP,32.25,GDP,,,,,,,
8103,8103,,2020-08-22,,,,,Sales,36.92,GDP,36.92,GDP,,,,,,,
8104,8104,,2020-08-22,,,,,Sales,13.22,GDP,13.22,GDP,,,,,,,
8105,8105,,2020-08-22,,,,,Sales,16.36,GDP,16.36,GDP,,,,,,,
8106,8106,,2020-08-22,,,,,Sales,18.31,GDP,18.31,GDP,,,,,,,
8107,8107,,2020-08-22,,,,,Sales,7.08,GDP,7.08,GDP,,,,,,,
8108,8108,,2020-08-22,,,,,Sales,7.65,GDP,7.65,GDP,,,,,,,
8109,8109,,2020-08-22,,,,,Tips,38.26,GDP,38.26,GDP,,,,,,,
8110,8110,,2020-08-22,,,,,Sales,14.56,GDP,14.56,GDP,,,,,,,
8111,8111,,2020-08-22,,,,,Labor & Benefits Cost,-466.82,GDP,-466.82,GDP,,,,,,,
8112,8112,,2020-08-22,,,,,Sales,28.59,GDP,28.59,GDP,,,,,,,
8113,8113,,2020-08-22,,,,,Sales,44.85,GDP,44.85,GDP,,,,,,,
8114,8114,,2020-08-22,,,,,Sales,8.93,GDP,8.93,GDP,,,,,,,
8115,8115,,2020-08-22,,,,,Sales,24.57,GDP,24.57,GDP,,,,,,,
8116,8116,,2020-08-22,,,,,Sales,33.82,GDP,33.82,GDP,,,,,,,
8117,8117,,2020-08-22,,,,,Tips,48.19,GDP,48.19,GDP,,,,,,,
8118,8118,,2020-08-22,,,,,Tips,44.88,GDP,44.88,GDP,,,,,,,
8119,8119,,2020-08-22,,,,,Sales,8.2,GDP,8.2,GDP,,,,,,,
8120,8120,,2020-08-22,,,,,Sales,30.83,GDP,30.83,GDP,,,,,,,
8121,8121,,2020-08-23,,,,,Sales,25.65,GDP,25.65,GDP,,,,,,,
8122,8122,,2020-08-23,,,,,Sales,37.03,GDP,37.03,GDP,,,,,,,
8123,8123,,2020-08-23,,,,,Tips,40.21,GDP,40.21,GDP,,,,,,,
8124,8124,,2020-08-23,,,,,Sales,29.17,GDP,29.17,GDP,,,,,,,
8125,8125,,2020-08-23,,,,,Sales,34.6,GDP,34.6,GDP,,,,,,,
8126,8126,,2020-08-23,,,,,Sales,45.11,GDP,45.11,GDP,,,,,,,
8127,8127,,2020-08-23,,,,,Sales,48.48,GDP,48.48,GDP,,,,,,,
8128,8128,,2020-08-23,,,,,Sales,47.02,GDP,47.02,GDP,,,,,,,
8129,8129,,2020-08-23,,,,,Sales,31.6,GDP,31.6,GDP,,,,,,,
8130,8130,,2020-08-23,,,,,Sales,21.52,GDP,21.52,GDP,,,,,,,
8131,8131,,2020-08-23,,,,,Labor & Benefits Cost,-451.91,GDP,-451.91,GDP,,,,,,,
8132,8132,,2020-08-23,,,,,Sales,48.38,GDP,48.38,GDP,,,,,,,
8133,8133,,2020-08-23,,,,,Sales,21.95,GDP,21.95,GDP,,,,,,,
8134,8134,,2020-08-23,,,,,Sales,23.28,GDP,23.28,GDP,,,,,,,
8135,8135,,2020-08-23,,,,,Sales,15.06,GDP,15.06,GDP,,,,,,,
8136,8136,,2020-08-23,,,,,Sales,20.55,GDP,20.55,GDP,,,,,,,
8137,8137,,2020-08-23,,,,,Sales,38.6,GDP,38.6,GDP,,,,,,,
8138,8138,,2020-08-23,,,,,Sales,38.97,GDP,38.97,GDP,,,,,,,
8139,8139,,2020-08-23,,,,,Sales,39.32,GDP,39.32,GDP,,,,,,,
8140,8140,,2020-08-23,,,,,Sales,23.42,GDP,23.42,GDP,,,,,,,
8141,8141,,2020-08-23,,,,,Sales,38.58,GDP,38.58,GDP,,,,,,,
8142,8142,,2020-08-23,,,,,Sales,27.52,GDP,27.52,GDP,,,,,,,
8143,8143,,2020-08-23,,,,,Sales,18.08,GDP,18.08,GDP,,,,,,,
8144,8144,,2020-08-23,,,,,Sales,11.27,GDP,11.27,GDP,,,,,,,
8145,8145,,2020-08-23,,,,,Sales,45.85,GDP,45.85,GDP,,,,,,,
8146,8146,,2020-08-23,,,,,Sales,44.42,GDP,44.42,GDP,,,,,,,
8147,8147,,2020-08-23,,,,,Sales,41.98,GDP,41.98,GDP,,,,,,,
8148,8148,,2020-08-23,,,,,Sales,40.06,GDP,40.06,GDP,,,,,,,
8149,8149,,2020-08-23,,,,,Tips,27.87,GDP,27.87,GDP,,,,,,,
8150,8150,,2020-08-23,,,,,Sales,25.76,GDP,25.76,GDP,,,,,,,
8151,8151,,2020-08-23,,,,,Labor & Benefits Cost,-442.83,GDP,-442.83,GDP,,,,,,,
8152,8152,,2020-08-24,,,,,Sales,41.42,GDP,41.42,GDP,,,,,,,
8153,8153,,2020-08-24,,,,,Sales,7.48,GDP,7.48,GDP,,,,,,,
8154,8154,,2020-08-24,,,,,Sales,39.72,GDP,39.72,GDP,,,,,,,
8155,8155,,2020-08-24,,,,,Sales,46.58,GDP,46.58,GDP,,,,,,,
8156,8156,,2020-08-24,,,,,Sales,8.9,GDP,8.9,GDP,,,,,,,
8157,8157,,2020-08-24,,,,,Sales,44.11,GDP,44.11,GDP,,,,,,,
8158,8158,,2020-08-24,,,,,Sales,9.42,GDP,9.42,GDP,,,,,,,
8159,8159,,2020-08-24,,,,,Sales,28.97,GDP,28.97,GDP,,,,,,,
8160,8160,,2020-08-24,,,,,Sales,17.8,GDP,17.8,GDP,,,,,,,
8161,8161,,2020-08-24,,,,,Sales,17.52,GDP,17.52,GDP,,,,,,,
8162,8162,,2020-08-24,,,,,Sales,41.29,GDP,41.29,GDP,,,,,,,
8163,8163,,2020-08-24,,,,,Sales,44.88,GDP,44.88,GDP,,,,,,,
8164,8164,,2020-08-24,,,,,Sales,9.35,GDP,9.35,GDP,,,,,,,
8165,8165,,2020-08-24,,,,,Sales,44.3,GDP,44.3,GDP,,,,,,,
8166,8166,,2020-08-24,,,,,Sales,37.59,GDP,37.59,GDP,,,,,,,
8167,8167,,2020-08-24,,,,,Sales,35.98,GDP,35.98,GDP,,,,,,,
8168,8168,,2020-08-24,,,,,Tips,47.24,GDP,47.24,GDP,,,,,,,
8169,8169,,2020-08-24,,,,,Sales,13.92,GDP,13.92,GDP,,,,,,,
8170,8170,,2020-08-24,,,,,Sales,25.86,GDP,25.86,GDP,,,,,,,
8171,8171,,2020-08-24,,,,,Labor & Benefits Cost,-508.6,GDP,-508.6,GDP,,,,,,,
8172,8172,,2020-08-24,,,,,Sales,18.9,GDP,18.9,GDP,,,,,,,
8173,8173,,2020-08-24,,,,,Sales,22.32,GDP,22.32,GDP,,,,,,,
8174,8174,,2020-08-24,,,,,Sales,19.31,GDP,19.31,GDP,,,,,,,
8175,8175,,2020-08-24,,,,,Sales,36.28,GDP,36.28,GDP,,,,,,,
8176,8176,,2020-08-24,,,,,Sales,16.81,GDP,16.81,GDP,,,,,,,
8177,8177,,2020-08-24,,,,,Sales,32.02,GDP,32.02,GDP,,,,,,,
8178,8178,,2020-08-24,,,,,Sales,6.99,GDP,6.99,GDP,,,,,,,
8179,8179,,2020-08-24,,,,,Sales,22.7,GDP,22.7,GDP,,,,,,,
8180,8180,,2020-08-24,,,,,Tips,24.15,GDP,24.15,GDP,,,,,,,
8181,8181,,2020-08-24,,,,,Tips,43.11,GDP,43.11,GDP,,,,,,,
8182,8182,,2020-08-24,,,,,Sales,47.81,GDP,47.81,GDP,,,,,,,
8183,8183,,2020-08-24,,,,,Sales,17.76,GDP,17.76,GDP,,,,,,,
8184,8184,,2020-08-24,,,,,Sales,19.12,GDP,19.12,GDP,,,,,,,
8185,8185,,2020-08-24,,,,,Tips,30.99,GDP,30.99,GDP,,,,,,,
8186,8186,,2020-08-24,,,,,Sales,27.79,GDP,27.79,GDP,,,,,,,
8187,8187,,2020-08-24,,,,,Sales,33.9,GDP,33.9,GDP,,,,,,,
8188,8188,,2020-08-24,,,,,Sales,37.28,GDP,37.28,GDP,,,,,,,
8189,8189,,2020-08-24,,,,,Sales,40.15,GDP,40.15,GDP,,,,,,,
8190,8190,,2020-08-24,,,,,Sales,35.15,GDP,35.15,GDP,,,,,,,
8191,8191,,2020-08-24,,,,,Food and Beverage Cost,-423.19,GDP,-423.19,GDP,,,,,,,
8192,8192,,2020-08-24,,,,,Sales,45.19,GDP,45.19,GDP,,,,,,,
8193,8193,,2020-08-24,,,,,Sales,10.83,GDP,10.83,GDP,,,,,,,
8194,8194,,2020-08-24,,,,,Sales,36.39,GDP,36.39,GDP,,,,,,,
8195,8195,,2020-08-24,,,,,Sales,48.12,GDP,48.12,GDP,,,,,,,
8196,8196,,2020-08-24,,,,,Sales,33.38,GDP,33.38,GDP,,,,,,,
8197,8197,,2020-08-24,,,,,Sales,44.91,GDP,44.91,GDP,,,,,,,
8198,8198,,2020-08-24,,,,,Sales,23.05,GDP,23.05,GDP,,,,,,,
8199,8199,,2020-08-24,,,,,Sales,45.23,GDP,45.23,GDP,,,,,,,
8200,8200,,2020-08-25,,,,,Sales,23.38,GDP,23.38,GDP,,,,,,,
8201,8201,,2020-08-25,,,,,Sales,47.02,GDP,47.02,GDP,,,,,,,
8202,8202,,2020-08-25,,,,,Sales,30.8,GDP,30.8,GDP,,,,,,,
8203,8203,,2020-08-25,,,,,Sales,35.51,GDP,35.51,GDP,,,,,,,
8204,8204,,2020-08-25,,,,,Sales,10.41,GDP,10.41,GDP,,,,,,,
8205,8205,,2020-08-25,,,,,Sales,16.45,GDP,16.45,GDP,,,,,,,
8206,8206,,2020-08-25,,,,,Sales,9.7,GDP,9.7,GDP,,,,,,,
8207,8207,,2020-08-25,,,,,Sales,39.93,GDP,39.93,GDP,,,,,,,
8208,8208,,2020-08-25,,,,,Sales,23.35,GDP,23.35,GDP,,,,,,,
8209,8209,,2020-08-25,,,,,Sales,17.3,GDP,17.3,GDP,,,,,,,
8210,8210,,2020-08-25,,,,,Sales,26.38,GDP,26.38,GDP,,,,,,,
8211,8211,,2020-08-25,,,,,Labor & Benefits Cost,-454.83,GDP,-454.83,GDP,,,,,,,
8212,8212,,2020-08-25,,,,,Tips,16.44,GDP,16.44,GDP,,,,,,,
8213,8213,,2020-08-25,,,,,Sales,44.99,GDP,44.99,GDP,,,,,,,
8214,8214,,2020-08-25,,,,,Sales,28.56,GDP,28.56,GDP,,,,,,,
8215,8215,,2020-08-25,,,,,Sales,9.38,GDP,9.38,GDP,,,,,,,
8216,8216,,2020-08-25,,,,,Sales,22.66,GDP,22.66,GDP,,,,,,,
8217,8217,,2020-08-25,,,,,Sales,27.61,GDP,27.61,GDP,,,,,,,
8218,8218,,2020-08-25,,,,,Tips,21.23,GDP,21.23,GDP,,,,,,,
8219,8219,,2020-08-25,,,,,Sales,32.73,GDP,32.73,GDP,,,,,,,
8220,8220,,2020-08-25,,,,,Sales,39.7,GDP,39.7,GDP,,,,,,,
8221,8221,,2020-08-25,,,,,Sales,34.06,GDP,34.06,GDP,,,,,,,
8222,8222,,2020-08-25,,,,,Sales,13.54,GDP,13.54,GDP,,,,,,,
8223,8223,,2020-08-25,,,,,Sales,8.73,GDP,8.73,GDP,,,,,,,
8224,8224,,2020-08-25,,,,,Sales,20.43,GDP,20.43,GDP,,,,,,,
8225,8225,,2020-08-25,,,,,Sales,17.54,GDP,17.54,GDP,,,,,,,
8226,8226,,2020-08-25,,,,,Sales,26.98,GDP,26.98,GDP,,,,,,,
8227,8227,,2020-08-25,,,,,Sales,45.15,GDP,45.15,GDP,,,,,,,
8228,8228,,2020-08-25,,,,,Sales,19.24,GDP,19.24,GDP,,,,,,,
8229,8229,,2020-08-25,,,,,Sales,35.3,GDP,35.3,GDP,,,,,,,
8230,8230,,2020-08-25,,,,,Sales,14.81,GDP,14.81,GDP,,,,,,,
8231,8231,,2020-08-25,,,,,Labor & Benefits Cost,-506.33,GDP,-506.33,GDP,,,,,,,
8232,8232,,2020-08-25,,,,,Tips,26.67,GDP,26.67,GDP,,,,,,,
8233,8233,,2020-08-25,,,,,Sales,14.97,GDP,14.97,GDP,,,,,,,
8234,8234,,2020-08-25,,,,,Sales,29.24,GDP,29.24,GDP,,,,,,,
8235,8235,,2020-08-25,,,,,Sales,13.03,GDP,13.03,GDP,,,,,,,
8236,8236,,2020-08-25,,,,,Sales,8.81,GDP,8.81,GDP,,,,,,,
8237,8237,,2020-08-25,,,,,Sales,13.66,GDP,13.66,GDP,,,,,,,
8238,8238,,2020-08-25,,,,,Tips,22.45,GDP,22.45,GDP,,,,,,,
8239,8239,,2020-08-25,,,,,Sales,34.2,GDP,34.2,GDP,,,,,,,
8240,8240,,2020-08-25,,,,,Sales,27.26,GDP,27.26,GDP,,,,,,,
8241,8241,,2020-08-25,,,,,Sales,45.19,GDP,45.19,GDP,,,,,,,
8242,8242,,2020-08-25,,,,,Sales,16.2,GDP,16.2,GDP,,,,,,,
8243,8243,,2020-08-25,,,,,Sales,38.34,GDP,38.34,GDP,,,,,,,
8244,8244,,2020-08-25,,,,,Sales,45.73,GDP,45.73,GDP,,,,,,,
8245,8245,,2020-08-25,,,,,Sales,38.28,GDP,38.28,GDP,,,,,,,
8246,8246,,2020-08-25,,,,,Sales,41.18,GDP,41.18,GDP,,,,,,,
8247,8247,,2020-08-25,,,,,Sales,37.78,GDP,37.78,GDP,,,,,,,
8248,8248,,2020-08-26,,,,,Sales,8.58,GDP,8.58,GDP,,,,,,,
8249,8249,,2020-08-26,,,,,Sales,7.75,GDP,7.75,GDP,,,,,,,
8250,8250,,2020-08-26,,,,,Sales,37.36,GDP,37.36,GDP,,,,,,,
8251,8251,,2020-08-26,,,,,Rent and Utilities,-374.75,GDP,-374.75,GDP,,,,,,,
8252,8252,,2020-08-26,,,,,Sales,11.47,GDP,11.47,GDP,,,,,,,
8253,8253,,2020-08-26,,,,,Sales,11.96,GDP,11.96,GDP,,,,,,,
8254,8254,,2020-08-26,,,,,Sales,40.27,GDP,40.27,GDP,,,,,,,
8255,8255,,2020-08-26,,,,,Sales,28.9,GDP,28.9,GDP,,,,,,,
8256,8256,,2020-08-26,,,,,Sales,13.97,GDP,13.97,GDP,,,,,,,
8257,8257,,2020-08-26,,,,,Sales,22.34,GDP,22.34,GDP,,,,,,,
8258,8258,,2020-08-26,,,,,Tips,15.11,GDP,15.11,GDP,,,,,,,
8259,8259,,2020-08-26,,,,,Sales,26.29,GDP,26.29,GDP,,,,,,,
8260,8260,,2020-08-26,,,,,Sales,44.41,GDP,44.41,GDP,,,,,,,
8261,8261,,2020-08-26,,,,,Tips,33.55,GDP,33.55,GDP,,,,,,,
8262,8262,,2020-08-26,,,,,Sales,25.17,GDP,25.17,GDP,,,,,,,
8263,8263,,2020-08-26,,,,,Sales,15.7,GDP,15.7,GDP,,,,,,,
8264,8264,,2020-08-26,,,,,Sales,34.25,GDP,34.25,GDP,,,,,,,
8265,8265,,2020-08-26,,,,,Sales,17.88,GDP,17.88,GDP,,,,,,,
8266,8266,,2020-08-26,,,,,Sales,15.33,GDP,15.33,GDP,,,,,,,
8267,8267,,2020-08-26,,,,,Sales,46.92,GDP,46.92,GDP,,,,,,,
8268,8268,,2020-08-27,,,,,Sales,18.39,GDP,18.39,GDP,,,,,,,
8269,8269,,2020-08-27,,,,,Sales,40.09,GDP,40.09,GDP,,,,,,,
8270,8270,,2020-08-27,,,,,Sales,29.49,GDP,29.49,GDP,,,,,,,
8271,8271,,2020-08-27,,,,,Food and Beverage Cost,-364.69,GDP,-364.69,GDP,,,,,,,
8272,8272,,2020-08-27,,,,,Sales,47.61,GDP,47.61,GDP,,,,,,,
8273,8273,,2020-08-27,,,,,Sales,10.68,GDP,10.68,GDP,,,,,,,
8274,8274,,2020-08-27,,,,,Sales,46.37,GDP,46.37,GDP,,,,,,,
8275,8275,,2020-08-27,,,,,Sales,45.1,GDP,45.1,GDP,,,,,,,
8276,8276,,2020-08-27,,,,,Sales,18.54,GDP,18.54,GDP,,,,,,,
8277,8277,,2020-08-27,,,,,Sales,13.32,GDP,13.32,GDP,,,,,,,
8278,8278,,2020-08-27,,,,,Sales,12.88,GDP,12.88,GDP,,,,,,,
8279,8279,,2020-08-27,,,,,Sales,21.49,GDP,21.49,GDP,,,,,,,
8280,8280,,2020-08-27,,,,,Tips,12.06,GDP,12.06,GDP,,,,,,,
8281,8281,,2020-08-27,,,,,Sales,15.56,GDP,15.56,GDP,,,,,,,
8282,8282,,2020-08-27,,,,,Sales,15.09,GDP,15.09,GDP,,,,,,,
8283,8283,,2020-08-27,,,,,Sales,11.67,GDP,11.67,GDP,,,,,,,
8284,8284,,2020-08-27,,,,,Sales,33.85,GDP,33.85,GDP,,,,,,,
8285,8285,,2020-08-27,,,,,Sales,30.77,GDP,30.77,GDP,,,,,,,
8286,8286,,2020-08-27,,,,,Sales,17.37,GDP,17.37,GDP,,,,,,,
8287,8287,,2020-08-27,,,,,Sales,46.23,GDP,46.23,GDP,,,,,,,
8288,8288,,2020-08-27,,,,,Sales,27.88,GDP,27.88,GDP,,,,,,,
8289,8289,,2020-08-27,,,,,Tips,17.1,GDP,17.1,GDP,,,,,,,
8290,8290,,2020-08-27,,,,,Sales,46.06,GDP,46.06,GDP,,,,,,,
8291,8291,,2020-08-27,,,,,Labor & Benefits Cost,-447.92,GDP,-447.92,GDP,,,,,,,
8292,8292,,2020-08-27,,,,,Sales,38.99,GDP,38.99,GDP,,,,,,,
8293,8293,,2020-08-27,,,,,Tips,38.77,GDP,38.77,GDP,,,,,,,
8294,8294,,2020-08-27,,,,,Sales,7.9,GDP,7.9,GDP,,,,,,,
8295,8295,,2020-08-27,,,,,Sales,9.74,GDP,9.74,GDP,,,,,,,
8296,8296,,2020-08-27,,,,,Sales,35.69,GDP,35.69,GDP,,,,,,,
8297,8297,,2020-08-27,,,,,Sales,14.29,GDP,14.29,GDP,,,,,,,
8298,8298,,2020-08-28,,,,,Sales,43.93,GDP,43.93,GDP,,,,,,,
8299,8299,,2020-08-28,,,,,Sales,47.38,GDP,47.38,GDP,,,,,,,
8300,8300,,2020-08-28,,,,,Sales,15.36,GDP,15.36,GDP,,,,,,,
8301,8301,,2020-08-28,,,,,Sales,11.48,GDP,11.48,GDP,,,,,,,
8302,8302,,2020-08-28,,,,,Sales,28.95,GDP,28.95,GDP,,,,,,,
8303,8303,,2020-08-28,,,,,Sales,37.12,GDP,37.12,GDP,,,,,,,
8304,8304,,2020-08-28,,,,,Sales,29.65,GDP,29.65,GDP,,,,,,,
8305,8305,,2020-08-28,,,,,Sales,17.55,GDP,17.55,GDP,,,,,,,
8306,8306,,2020-08-28,,,,,Sales,25.39,GDP,25.39,GDP,,,,,,,
8307,8307,,2020-08-28,,,,,Tips,11.57,GDP,11.57,GDP,,,,,,,
8308,8308,,2020-08-28,,,,,Sales,26.88,GDP,26.88,GDP,,,,,,,
8309,8309,,2020-08-28,,,,,Sales,30.78,GDP,30.78,GDP,,,,,,,
8310,8310,,2020-08-28,,,,,Sales,37.43,GDP,37.43,GDP,,,,,,,
8311,8311,,2020-08-28,,,,,Marketing,-289.86,GDP,-289.86,GDP,,,,,,,
8312,8312,,2020-08-28,,,,,Sales,47.0,GDP,47.0,GDP,,,,,,,
8313,8313,,2020-08-28,,,,,Sales,28.09,GDP,28.09,GDP,,,,,,,
8314,8314,,2020-08-28,,,,,Sales,39.56,GDP,39.56,GDP,,,,,,,
8315,8315,,2020-08-28,,,,,Sales,36.06,GDP,36.06,GDP,,,,,,,
8316,8316,,2020-08-28,,,,,Tips,24.99,GDP,24.99,GDP,,,,,,,
8317,8317,,2020-08-28,,,,,Sales,25.67,GDP,25.67,GDP,,,,,,,
8318,8318,,2020-08-28,,,,,Sales,16.18,GDP,16.18,GDP,,,,,,,
8319,8319,,2020-08-28,,,,,Sales,23.83,GDP,23.83,GDP,,,,,,,
8320,8320,,2020-08-28,,,,,Sales,41.92,GDP,41.92,GDP,,,,,,,
8321,8321,,2020-08-28,,,,,Sales,19.51,GDP,19.51,GDP,,,,,,,
8322,8322,,2020-08-28,,,,,Sales,46.96,GDP,46.96,GDP,,,,,,,
8323,8323,,2020-08-28,,,,,Sales,43.71,GDP,43.71,GDP,,,,,,,
8324,8324,,2020-08-28,,,,,Sales,38.4,GDP,38.4,GDP,,,,,,,
8325,8325,,2020-08-28,,,,,Sales,10.96,GDP,10.96,GDP,,,,,,,
8326,8326,,2020-08-28,,,,,Sales,46.27,GDP,46.27,GDP,,,,,,,
8327,8327,,2020-08-28,,,,,Sales,10.61,GDP,10.61,GDP,,,,,,,
8328,8328,,2020-08-28,,,,,Sales,32.79,GDP,32.79,GDP,,,,,,,
8329,8329,,2020-08-28,,,,,Tips,48.27,GDP,48.27,GDP,,,,,,,
8330,8330,,2020-08-28,,,,,Sales,22.39,GDP,22.39,GDP,,,,,,,
8331,8331,,2020-08-28,,,,,Labor & Benefits Cost,-493.25,GDP,-493.25,GDP,,,,,,,
8332,8332,,2020-08-28,,,,,Sales,39.43,GDP,39.43,GDP,,,,,,,
8333,8333,,2020-08-28,,,,,Sales,32.87,GDP,32.87,GDP,,,,,,,
8334,8334,,2020-08-28,,,,,Sales,7.44,GDP,7.44,GDP,,,,,,,
8335,8335,,2020-08-29,,,,,Tips,34.95,GDP,34.95,GDP,,,,,,,
8336,8336,,2020-08-29,,,,,Sales,18.42,GDP,18.42,GDP,,,,,,,
8337,8337,,2020-08-29,,,,,Tips,44.89,GDP,44.89,GDP,,,,,,,
8338,8338,,2020-08-29,,,,,Sales,27.78,GDP,27.78,GDP,,,,,,,
8339,8339,,2020-08-29,,,,,Sales,17.98,GDP,17.98,GDP,,,,,,,
8340,8340,,2020-08-29,,,,,Sales,23.78,GDP,23.78,GDP,,,,,,,
8341,8341,,2020-08-29,,,,,Sales,18.8,GDP,18.8,GDP,,,,,,,
8342,8342,,2020-08-29,,,,,Sales,29.19,GDP,29.19,GDP,,,,,,,
8343,8343,,2020-08-29,,,,,Tips,7.66,GDP,7.66,GDP,,,,,,,
8344,8344,,2020-08-29,,,,,Sales,27.35,GDP,27.35,GDP,,,,,,,
8345,8345,,2020-08-29,,,,,Sales,8.26,GDP,8.26,GDP,,,,,,,
8346,8346,,2020-08-29,,,,,Sales,33.41,GDP,33.41,GDP,,,,,,,
8347,8347,,2020-08-29,,,,,Sales,35.1,GDP,35.1,GDP,,,,,,,
8348,8348,,2020-08-29,,,,,Sales,39.01,GDP,39.01,GDP,,,,,,,
8349,8349,,2020-08-29,,,,,Sales,27.01,GDP,27.01,GDP,,,,,,,
8350,8350,,2020-08-29,,,,,Sales,28.7,GDP,28.7,GDP,,,,,,,
8351,8351,,2020-08-29,,,,,Labor & Benefits Cost,-458.93,GDP,-458.93,GDP,,,,,,,
8352,8352,,2020-08-29,,,,,Tips,13.17,GDP,13.17,GDP,,,,,,,
8353,8353,,2020-08-29,,,,,Sales,21.48,GDP,21.48,GDP,,,,,,,
8354,8354,,2020-08-29,,,,,Tips,15.89,GDP,15.89,GDP,,,,,,,
8355,8355,,2020-08-29,,,,,Sales,15.23,GDP,15.23,GDP,,,,,,,
8356,8356,,2020-08-29,,,,,Tips,46.88,GDP,46.88,GDP,,,,,,,
8357,8357,,2020-08-29,,,,,Tips,40.55,GDP,40.55,GDP,,,,,,,
8358,8358,,2020-08-29,,,,,Sales,18.55,GDP,18.55,GDP,,,,,,,
8359,8359,,2020-08-29,,,,,Sales,15.59,GDP,15.59,GDP,,,,,,,
8360,8360,,2020-08-29,,,,,Sales,12.03,GDP,12.03,GDP,,,,,,,
8361,8361,,2020-08-29,,,,,Sales,17.11,GDP,17.11,GDP,,,,,,,
8362,8362,,2020-08-29,,,,,Sales,10.38,GDP,10.38,GDP,,,,,,,
8363,8363,,2020-08-29,,,,,Sales,36.28,GDP,36.28,GDP,,,,,,,
8364,8364,,2020-08-29,,,,,Sales,30.45,GDP,30.45,GDP,,,,,,,
8365,8365,,2020-08-29,,,,,Sales,8.62,GDP,8.62,GDP,,,,,,,
8366,8366,,2020-08-29,,,,,Sales,24.09,GDP,24.09,GDP,,,,,,,
8367,8367,,2020-08-29,,,,,Sales,21.26,GDP,21.26,GDP,,,,,,,
8368,8368,,2020-08-29,,,,,Tips,28.06,GDP,28.06,GDP,,,,,,,
8369,8369,,2020-08-29,,,,,Sales,7.12,GDP,7.12,GDP,,,,,,,
8370,8370,,2020-08-29,,,,,Sales,11.62,GDP,11.62,GDP,,,,,,,
8371,8371,,2020-08-29,,,,,Labor & Benefits Cost,-371.63,GDP,-371.63,GDP,,,,,,,
8372,8372,,2020-08-29,,,,,Tips,32.96,GDP,32.96,GDP,,,,,,,
8373,8373,,2020-08-29,,,,,Sales,48.44,GDP,48.44,GDP,,,,,,,
8374,8374,,2020-08-29,,,,,Sales,33.25,GDP,33.25,GDP,,,,,,,
8375,8375,,2020-08-29,,,,,Sales,19.31,GDP,19.31,GDP,,,,,,,
8376,8376,,2020-08-29,,,,,Sales,42.23,GDP,42.23,GDP,,,,,,,
8377,8377,,2020-08-29,,,,,Tips,48.32,GDP,48.32,GDP,,,,,,,
8378,8378,,2020-08-29,,,,,Sales,34.2,GDP,34.2,GDP,,,,,,,
8379,8379,,2020-08-30,,,,,Sales,8.51,GDP,8.51,GDP,,,,,,,
8380,8380,,2020-08-30,,,,,Sales,15.11,GDP,15.11,GDP,,,,,,,
8381,8381,,2020-08-30,,,,,Sales,31.64,GDP,31.64,GDP,,,,,,,
8382,8382,,2020-08-30,,,,,Sales,12.6,GDP,12.6,GDP,,,,,,,
8383,8383,,2020-08-30,,,,,Sales,25.31,GDP,25.31,GDP,,,,,,,
8384,8384,,2020-08-30,,,,,Sales,36.41,GDP,36.41,GDP,,,,,,,
8385,8385,,2020-08-30,,,,,Sales,47.89,GDP,47.89,GDP,,,,,,,
8386,8386,,2020-08-30,,,,,Sales,17.7,GDP,17.7,GDP,,,,,,,
8387,8387,,2020-08-30,,,,,Sales,15.68,GDP,15.68,GDP,,,,,,,
8388,8388,,2020-08-30,,,,,Sales,7.78,GDP,7.78,GDP,,,,,,,
8389,8389,,2020-08-30,,,,,Sales,26.44,GDP,26.44,GDP,,,,,,,
8390,8390,,2020-08-30,,,,,Sales,16.13,GDP,16.13,GDP,,,,,,,
8391,8391,,2020-08-30,,,,,Food and Beverage Cost,-302.16,GDP,-302.16,GDP,,,,,,,
8392,8392,,2020-08-30,,,,,Sales,36.75,GDP,36.75,GDP,,,,,,,
8393,8393,,2020-08-30,,,,,Sales,28.66,GDP,28.66,GDP,,,,,,,
8394,8394,,2020-08-30,,,,,Sales,7.34,GDP,7.34,GDP,,,,,,,
8395,8395,,2020-08-30,,,,,Sales,18.85,GDP,18.85,GDP,,,,,,,
8396,8396,,2020-08-30,,,,,Sales,19.82,GDP,19.82,GDP,,,,,,,
8397,8397,,2020-08-30,,,,,Sales,26.88,GDP,26.88,GDP,,,,,,,
